,country,year,iso_code,population,gdp,variable,value,energy_source,type,unit,source
35555,South America,2016,,417101806.0,,electricity_generation,1162.29,electricity,generation,terawatt-hours,-
35556,South America,2017,,420982650.0,,electricity_generation,1159.59,electricity,generation,terawatt-hours,-
35557,South America,2018,,424740741.0,,electricity_generation,1174.55,electricity,generation,terawatt-hours,-
35558,South America,2019,,428318218.0,,electricity_generation,1183.36,electricity,generation,terawatt-hours,-
35559,South America,2020,,431530105.0,,electricity_generation,1167.3,electricity,generation,terawatt-hours,-
35560,South America,2021,,434254167.0,,electricity_generation,1218.27,electricity,generation,terawatt-hours,-
35561,South America,2022,,436816679.0,,electricity_generation,1245.33,electricity,generation,terawatt-hours,-
36017,Africa,2013,,1140180888.0,,energy_per_capita,4216.218,energy,energy,kilowatt-hours per person,-
36018,Africa,2014,,1170299297.0,,energy_per_capita,4220.688,energy,energy,kilowatt-hours per person,-
36019,Africa,2015,,1201108186.0,,energy_per_capita,4200.331,energy,energy,kilowatt-hours per person,-
36020,Africa,2016,,1232111820.0,,energy_per_capita,4209.26,energy,energy,kilowatt-hours per person,-
36021,Africa,2017,,1263333997.0,,energy_per_capita,4242.396,energy,energy,kilowatt-hours per person,-
36022,Africa,2018,,1295265310.0,,energy_per_capita,4239.753,energy,energy,kilowatt-hours per person,-
36023,Africa,2019,,1327701380.0,,energy_per_capita,4225.526,energy,energy,kilowatt-hours per person,-
36024,Africa,2020,,1360677453.0,,energy_per_capita,3908.335,energy,energy,kilowatt-hours per person,-
36025,Africa,2021,,1393676724.0,,energy_per_capita,4136.617,energy,energy,kilowatt-hours per person,-
36026,Africa,2022,,1426736614.0,,energy_per_capita,4079.04,energy,energy,kilowatt-hours per person,-
36100,Antarctica,2013,ATA,,,energy_per_capita,,energy,energy,kilowatt-hours per person,-
36101,Antarctica,2014,ATA,,,energy_per_capita,,energy,energy,kilowatt-hours per person,-
36102,Antarctica,2015,ATA,,,energy_per_capita,,energy,energy,kilowatt-hours per person,-
36103,Antarctica,2016,ATA,,,energy_per_capita,,energy,energy,kilowatt-hours per person,-
36104,Antarctica,2017,ATA,,,energy_per_capita,,energy,energy,kilowatt-hours per person,-
36105,Antarctica,2018,ATA,,,energy_per_capita,,energy,energy,kilowatt-hours per person,-
36106,Antarctica,2019,ATA,,,energy_per_capita,,energy,energy,kilowatt-hours per person,-
36107,Antarctica,2020,ATA,,,energy_per_capita,,energy,energy,kilowatt-hours per person,-
36108,Antarctica,2021,ATA,,,energy_per_capita,,energy,energy,kilowatt-hours per person,-
36149,Asia,2013,,4365286895.0,,energy_per_capita,16412.869,energy,energy,kilowatt-hours per person,-
36150,Asia,2014,,4412496398.0,,energy_per_capita,16686.832,energy,energy,kilowatt-hours per person,-
36151,Asia,2015,,4458250376.0,,energy_per_capita,16821.529,energy,energy,kilowatt-hours per person,-
36152,Asia,2016,,4502955714.0,,energy_per_capita,16899.965,energy,energy,kilowatt-hours per person,-
36153,Asia,2017,,4547095064.0,,energy_per_capita,17389.35,energy,energy,kilowatt-hours per person,-
36154,Asia,2018,,4588802751.0,,energy_per_capita,17861.273,energy,energy,kilowatt-hours per person,-
36155,Asia,2019,,4627738749.0,,energy_per_capita,18234.492,energy,energy,kilowatt-hours per person,-
36156,Asia,2020,,4663086623.0,,energy_per_capita,18019.92,energy,energy,kilowatt-hours per person,-
36157,Asia,2021,,4693332132.0,,energy_per_capita,18822.35,energy,energy,kilowatt-hours per person,-
36158,Asia,2022,,4721383370.0,,energy_per_capita,18552.297,energy,energy,kilowatt-hours per person,-
36821,Europe,2013,,741180502.0,,energy_per_capita,41737.449,energy,energy,kilowatt-hours per person,-
36822,Europe,2014,,742190861.0,,energy_per_capita,40443.0,energy,energy,kilowatt-hours per person,-
36823,Europe,2015,,743294457.0,,energy_per_capita,40300.395,energy,energy,kilowatt-hours per person,-
36824,Europe,2016,,744516175.0,,energy_per_capita,40722.195,energy,energy,kilowatt-hours per person,-
36825,Europe,2017,,745657647.0,,energy_per_capita,40995.836,energy,energy,kilowatt-hours per person,-
36826,Europe,2018,,746577709.0,,energy_per_capita,41386.852,energy,energy,kilowatt-hours per person,-
36827,Europe,2019,,747418251.0,,energy_per_capita,40689.801,energy,energy,kilowatt-hours per person,-
36828,Europe,2020,,747462669.0,,energy_per_capita,38172.617,energy,energy,kilowatt-hours per person,-
36829,Europe,2021,,746417727.0,,energy_per_capita,39855.137,energy,energy,kilowatt-hours per person,-
36830,Europe,2022,,744806995.0,,energy_per_capita,39024.594,energy,energy,kilowatt-hours per person,-
37820,North America,2013,,560056144.0,,energy_per_capita,58248.207,energy,energy,kilowatt-hours per person,-
37821,North America,2014,,565486685.0,,energy_per_capita,58163.531,energy,energy,kilowatt-hours per person,-
37822,North America,2015,,570726015.0,,energy_per_capita,57186.812,energy,energy,kilowatt-hours per person,-
37823,North America,2016,,576008328.0,,energy_per_capita,56628.852,energy,energy,kilowatt-hours per person,-
37824,North America,2017,,581258143.0,,energy_per_capita,56448.176,energy,energy,kilowatt-hours per person,-
37825,North America,2018,,585864285.0,,energy_per_capita,57652.777,energy,energy,kilowatt-hours per person,-
37826,North America,2019,,590497015.0,,energy_per_capita,56792.07,energy,energy,kilowatt-hours per person,-
37827,North America,2020,,594263186.0,,energy_per_capita,52279.398,energy,energy,kilowatt-hours per person,-
37828,North America,2021,,597123384.0,,energy_per_capita,54581.031,energy,energy,kilowatt-hours per person,-
37829,North America,2022,,600323657.0,,energy_per_capita,55534.938,energy,energy,kilowatt-hours per person,-
37949,Oceania,2013,,39057783.0,,energy_per_capita,45961.492,energy,energy,kilowatt-hours per person,-
37950,Oceania,2014,,39729340.0,,energy_per_capita,45737.855,energy,energy,kilowatt-hours per person,-
37951,Oceania,2015,,40403644.0,,energy_per_capita,45873.684,energy,energy,kilowatt-hours per person,-
37952,Oceania,2016,,41101240.0,,energy_per_capita,45307.344,energy,energy,kilowatt-hours per person,-
37953,Oceania,2017,,41817267.0,,energy_per_capita,44514.93,energy,energy,kilowatt-hours per person,-
37954,Oceania,2018,,42540030.0,,energy_per_capita,44274.938,energy,energy,kilowatt-hours per person,-
37955,Oceania,2019,,43278474.0,,energy_per_capita,44907.512,energy,energy,kilowatt-hours per person,-
37956,Oceania,2020,,43933757.0,,energy_per_capita,41525.777,energy,energy,kilowatt-hours per person,-
37957,Oceania,2021,,44492065.0,,energy_per_capita,41010.109,energy,energy,kilowatt-hours per person,-
37958,Oceania,2022,,45038860.0,,energy_per_capita,42035.414,energy,energy,kilowatt-hours per person,-
38321,South America,2013,,405147963.0,,energy_per_capita,17725.4,energy,energy,kilowatt-hours per person,-
38322,South America,2014,,409128901.0,,energy_per_capita,17784.146,energy,energy,kilowatt-hours per person,-
38323,South America,2015,,413134461.0,,energy_per_capita,17418.096,energy,energy,kilowatt-hours per person,-
38324,South America,2016,,417101806.0,,energy_per_capita,17151.26,energy,energy,kilowatt-hours per person,-
38325,South America,2017,,420982650.0,,energy_per_capita,17096.479,energy,energy,kilowatt-hours per person,-
38326,South America,2018,,424740741.0,,energy_per_capita,16754.102,energy,energy,kilowatt-hours per person,-
38327,South America,2019,,428318218.0,,energy_per_capita,16460.289,energy,energy,kilowatt-hours per person,-
38328,South America,2020,,431530105.0,,energy_per_capita,15154.642,energy,energy,kilowatt-hours per person,-
38329,South America,2021,,434254167.0,,energy_per_capita,16254.437,energy,energy,kilowatt-hours per person,-
38330,South America,2022,,436816679.0,,energy_per_capita,17016.16,energy,energy,kilowatt-hours per person,-
38786,Africa,2013,,1140180888.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38787,Africa,2014,,1170299297.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38788,Africa,2015,,1201108186.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38789,Africa,2016,,1232111820.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38790,Africa,2017,,1263333997.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38791,Africa,2018,,1295265310.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38792,Africa,2019,,1327701380.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38793,Africa,2020,,1360677453.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38794,Africa,2021,,1393676724.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38795,Africa,2022,,1426736614.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38869,Antarctica,2013,ATA,,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38870,Antarctica,2014,ATA,,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38871,Antarctica,2015,ATA,,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38872,Antarctica,2016,ATA,,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38873,Antarctica,2017,ATA,,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38874,Antarctica,2018,ATA,,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38875,Antarctica,2019,ATA,,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38876,Antarctica,2020,ATA,,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38877,Antarctica,2021,ATA,,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38918,Asia,2013,,4365286895.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38919,Asia,2014,,4412496398.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38920,Asia,2015,,4458250376.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38921,Asia,2016,,4502955714.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38922,Asia,2017,,4547095064.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38923,Asia,2018,,4588802751.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38924,Asia,2019,,4627738749.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38925,Asia,2020,,4663086623.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38926,Asia,2021,,4693332132.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
38927,Asia,2022,,4721383370.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
39590,Europe,2013,,741180502.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
39591,Europe,2014,,742190861.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
39592,Europe,2015,,743294457.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
39593,Europe,2016,,744516175.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
39594,Europe,2017,,745657647.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
39595,Europe,2018,,746577709.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
39596,Europe,2019,,747418251.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
39597,Europe,2020,,747462669.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
39598,Europe,2021,,746417727.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
39599,Europe,2022,,744806995.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40589,North America,2013,,560056144.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40590,North America,2014,,565486685.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40591,North America,2015,,570726015.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40592,North America,2016,,576008328.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40593,North America,2017,,581258143.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40594,North America,2018,,585864285.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40595,North America,2019,,590497015.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40596,North America,2020,,594263186.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40597,North America,2021,,597123384.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40598,North America,2022,,600323657.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40718,Oceania,2013,,39057783.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40719,Oceania,2014,,39729340.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40720,Oceania,2015,,40403644.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40721,Oceania,2016,,41101240.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40722,Oceania,2017,,41817267.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40723,Oceania,2018,,42540030.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40724,Oceania,2019,,43278474.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40725,Oceania,2020,,43933757.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40726,Oceania,2021,,44492065.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
40727,Oceania,2022,,45038860.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
41090,South America,2013,,405147963.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
41091,South America,2014,,409128901.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
41092,South America,2015,,413134461.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
41093,South America,2016,,417101806.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
41094,South America,2017,,420982650.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
41095,South America,2018,,424740741.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
41096,South America,2019,,428318218.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
41097,South America,2020,,431530105.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
41098,South America,2021,,434254167.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
41099,South America,2022,,436816679.0,,energy_per_gdp,,energy,energy,kilowatt-hours per $,-
41555,Africa,2013,,1140180888.0,,fossil_elec_per_capita,525.671,fossil,elec,kilowatt-hours,fossil
41556,Africa,2014,,1170299297.0,,fossil_elec_per_capita,527.139,fossil,elec,kilowatt-hours,fossil
41557,Africa,2015,,1201108186.0,,fossil_elec_per_capita,529.253,fossil,elec,kilowatt-hours,fossil
41558,Africa,2016,,1232111820.0,,fossil_elec_per_capita,524.327,fossil,elec,kilowatt-hours,fossil
41559,Africa,2017,,1263333997.0,,fossil_elec_per_capita,519.586,fossil,elec,kilowatt-hours,fossil
41560,Africa,2018,,1295265310.0,,fossil_elec_per_capita,517.84,fossil,elec,kilowatt-hours,fossil
41561,Africa,2019,,1327701380.0,,fossil_elec_per_capita,509.166,fossil,elec,kilowatt-hours,fossil
41562,Africa,2020,,1360677453.0,,fossil_elec_per_capita,480.643,fossil,elec,kilowatt-hours,fossil
41563,Africa,2021,,1393676724.0,,fossil_elec_per_capita,486.519,fossil,elec,kilowatt-hours,fossil
41564,Africa,2022,,1426736614.0,,fossil_elec_per_capita,466.526,fossil,elec,kilowatt-hours,fossil
41638,Antarctica,2013,ATA,,,fossil_elec_per_capita,,fossil,elec,kilowatt-hours,fossil
41639,Antarctica,2014,ATA,,,fossil_elec_per_capita,,fossil,elec,kilowatt-hours,fossil
41640,Antarctica,2015,ATA,,,fossil_elec_per_capita,,fossil,elec,kilowatt-hours,fossil
41641,Antarctica,2016,ATA,,,fossil_elec_per_capita,,fossil,elec,kilowatt-hours,fossil
41642,Antarctica,2017,ATA,,,fossil_elec_per_capita,,fossil,elec,kilowatt-hours,fossil
41643,Antarctica,2018,ATA,,,fossil_elec_per_capita,,fossil,elec,kilowatt-hours,fossil
41644,Antarctica,2019,ATA,,,fossil_elec_per_capita,,fossil,elec,kilowatt-hours,fossil
41645,Antarctica,2020,ATA,,,fossil_elec_per_capita,,fossil,elec,kilowatt-hours,fossil
41646,Antarctica,2021,ATA,,,fossil_elec_per_capita,,fossil,elec,kilowatt-hours,fossil
41687,Asia,2013,,4365286895.0,,fossil_elec_per_capita,2026.348,fossil,elec,kilowatt-hours,fossil
41688,Asia,2014,,4412496398.0,,fossil_elec_per_capita,2088.994,fossil,elec,kilowatt-hours,fossil
41689,Asia,2015,,4458250376.0,,fossil_elec_per_capita,2057.731,fossil,elec,kilowatt-hours,fossil
41690,Asia,2016,,4502955714.0,,fossil_elec_per_capita,2111.369,fossil,elec,kilowatt-hours,fossil
41691,Asia,2017,,4547095064.0,,fossil_elec_per_capita,2195.901,fossil,elec,kilowatt-hours,fossil
41692,Asia,2018,,4588802751.0,,fossil_elec_per_capita,2279.067,fossil,elec,kilowatt-hours,fossil
